stock_id,stock_name,market,market_cap,sector,industry,symbol
61128c49fc13ae5a9d000307,Altisource Portfolio Solutions S.A.,NASDAQ,$403.3M,Consumer Services,Other Consumer Services,ASPS
61128c49fc13ae5a9d000308,Bank of America Corporation,NYSE,$233.17B,Finance,Major Banks,BAC
61128c49fc13ae5a9d000309,Urstadt Biddle Properties Inc.,NYSE,n/a,n/a,n/a,UBP^F
61128c49fc13ae5a9d00030a,Western Digital Corporation,NASDAQ,$25.37B,Technology,Electronic Components,WDC
61128c49fc13ae5a9d00030b,"MasTec, Inc.",NYSE,$3.69B,Basic Industries,Water Supply,MTZ
61128c49fc13ae5a9d00030c,Viper Energy Partners LP,NASDAQ,$1.59B,Energy,Oil & Gas Production,VNOM
61128c49fc13ae5a9d00030d,GATX Corporation,NYSE,$2.54B,Consumer Services,Transportation Services,GATX
61128c49fc13ae5a9d00030e,"Pure Storage, Inc. ",NYSE,$2.77B,Technology,Electronic Components,PSTG
61128c49fc13ae5a9d00030f,"Willamette Valley Vineyards, Inc.",NASDAQ,n/a,Consumer Non-Durables,Beverages (Production/Distribution),WVVIP
61128c49fc13ae5a9d000310,"Barnes Group, Inc.",NYSE,$3.16B,Capital Goods,Metal Fabrications,B
61128c49fc13ae5a9d000311,Aflac Incorporated,NYSE,n/a,Finance,Accident &Health Insurance,AFSD
61128c49fc13ae5a9d000312,Capella Education Company,NASDAQ,$1.04B,Consumer Services,Other Consumer Services,CPLA
61128c49fc13ae5a9d000313,Piper Jaffray Companies,NYSE,$923.44M,Finance,Investment Bankers/Brokers/Service,PJC
61128c49fc13ae5a9d000314,Altisource Residential Corporation,NYSE,$678.58M,Finance,Real Estate,RESI
61128c49fc13ae5a9d000315,Verint Systems Inc.,NASDAQ,$2.54B,Technology,EDP Services,VRNT
61128c49fc13ae5a9d000316,Asure Software Inc,NASDAQ,$172.9M,Technology,EDP Services,ASUR
61128c49fc13ae5a9d000317,Horizon Bancorp (IN),NASDAQ,$580.2M,Finance,Major Banks,HBNC
61128c49fc13ae5a9d000318,"Meridian Waste Solutions, Inc",NASDAQ,n/a,Basic Industries,Miscellaneous,MRDNW
61128c49fc13ae5a9d000319,First Trust Mid Cap Value AlphaDEX Fund,NASDAQ,$54.66M,n/a,n/a,FNK
61128c49fc13ae5a9d00031a,Blackrock Floating Rate Income Strategies Fund Inc,NYSE,$526.1M,n/a,n/a,FRA
61128c49fc13ae5a9d00031b,Greif Bros. Corporation,NYSE,n/a,n/a,n/a,GEF.B
61128c49fc13ae5a9d00031c,Discover Financial Services,NYSE,$23.23B,Finance,Finance: Consumer Services,DFS
61128c49fc13ae5a9d00031d,"Western Asset Municipal High Income Fund, Inc.",NYSE,$160.52M,n/a,n/a,MHF
61128c49fc13ae5a9d00031e,"Weyco Group, Inc.",NASDAQ,$291.31M,Consumer Non-Durables,Apparel,WEYS
61128c49fc13ae5a9d00031f,M III Acquisition Corp.,NASDAQ,$187.3M,Finance,Business Services,MIII
61128c49fc13ae5a9d000320,Newtek Business Services Corp.,NASDAQ,n/a,n/a,n/a,NEWTZ
61128c49fc13ae5a9d000321,"Alliqua BioMedical, Inc.",NASDAQ,$17.01M,Health Care,Medical/Dental Instruments,ALQA
61128c49fc13ae5a9d000322,"Kimball International, Inc.",NASDAQ,$629.83M,Consumer Durables,Home Furnishings,KBAL
61128c49fc13ae5a9d000323,"BSB Bancorp, Inc.",NASDAQ,$292.59M,Finance,Major Banks,BLMT
61128c49fc13ae5a9d000324,"OncoMed Pharmaceuticals, Inc.",NASDAQ,$135.82M,Health Care,Major Pharmaceuticals,OMED
61128c49fc13ae5a9d000325,Cardtronics plc,NASDAQ,$1.52B,Miscellaneous,Business Services,CATM
61128c49fc13ae5a9d000326,"Lantheus Holdings, Inc.",NASDAQ,$562.75M,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,LNTH
61128c49fc13ae5a9d000327,"Hemisphere Media Group, Inc.",NASDAQ,$484.37M,Consumer Services,Television Services,HMTV
61128c49fc13ae5a9d000328,"Sun Bancorp, Inc.",NASDAQ,$483.16M,Finance,Commercial Banks,SNBC
61128c49fc13ae5a9d000329,"Insignia Systems, Inc.",NASDAQ,$11.89M,Consumer Services,Advertising,ISIG
61128c49fc13ae5a9d00032a,"Adamas Pharmaceuticals, Inc.",NASDAQ,$391.07M,Health Care,Major Pharmaceuticals,ADMS
61128c49fc13ae5a9d00032b,Applied Genetic Technologies Corporation,NASDAQ,$91.32M,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),AGTC
61128c49fc13ae5a9d00032c,"Achillion Pharmaceuticals, Inc.",NASDAQ,$578.34M,Health Care,Major Pharmaceuticals,ACHN
61128c49fc13ae5a9d00032d,IDT Corporation,NYSE,$372.55M,Public Utilities,Telecommunications Equipment,IDT
61128c49fc13ae5a9d00032e,"Wecast Network, Inc.",NASDAQ,$130.02M,Consumer Services,Television Services,WCST
61128c49fc13ae5a9d00032f,"Gevo, Inc.",NASDAQ,$9.39M,Basic Industries,Major Chemicals,GEVO
61128c49fc13ae5a9d000330,Duke Energy Corporation,NYSE,$60.99B,Public Utilities,Power Generation,DUK
61128c49fc13ae5a9d000331,VEREIT Inc.,NYSE,n/a,n/a,n/a,VER^F
61128c49fc13ae5a9d000332,FNB Bancorp,NASDAQ,$200.83M,Finance,Major Banks,FNBG
61128c49fc13ae5a9d000333,"Proteostasis Therapeutics, Inc.",NASDAQ,$96.09M,Health Care,Major Pharmaceuticals,PTI
61128c49fc13ae5a9d000334,Intercontinental Exchange Inc.,NYSE,$38.23B,Finance,Investment Bankers/Brokers/Service,ICE
61128c49fc13ae5a9d000335,Forward Air Corporation,NASDAQ,$1.6B,Transportation,Oil Refining/Marketing,FWRD
61128c49fc13ae5a9d000336,Genie Energy Ltd.,NYSE,n/a,n/a,n/a,GNE^A
61128c49fc13ae5a9d000337,"Sypris Solutions, Inc.",NASDAQ,$35.52M,Capital Goods,Industrial Machinery/Components,SYPR
61128c49fc13ae5a9d000338,Matlin & Partners Acquisition Corporation,NASDAQ,n/a,Finance,Business Services,MPACU
61128c49fc13ae5a9d000339,BlackBerry Limited,NASDAQ,$5.6B,Public Utilities,Telecommunications Equipment,BBRY
61128c49fc13ae5a9d00033a,VictoryShares International High Div Volatility Wtd ETF,NASDAQ,n/a,n/a,n/a,CID
61128c49fc13ae5a9d00033b,"Genocea Biosciences, Inc.",NASDAQ,$155.64M,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),GNCA
61128c49fc13ae5a9d00033c,Equity Commonwealth,NYSE,n/a,n/a,n/a,EQC^D
61128c49fc13ae5a9d00033d,Avista Corporation,NYSE,$2.86B,Public Utilities,Power Generation,AVA
61128c49fc13ae5a9d00033e,Kimco Realty Corporation,NYSE,n/a,n/a,n/a,KIM^I
61128c49fc13ae5a9d00033f,"PS Business Parks, Inc.",NYSE,n/a,n/a,n/a,PSB^W
61128c49fc13ae5a9d000340,"China HGS Real Estate, Inc.",NASDAQ,$69.38M,Finance,Real Estate,HGSH
61128c49fc13ae5a9d000341,Denny's Corporation,NASDAQ,$803.43M,Consumer Services,Restaurants,DENN
61128c49fc13ae5a9d000342,Scorpio Tankers Inc.,NYSE,n/a,Transportation,Marine Transportation,SBNA
61128c49fc13ae5a9d000343,Chatham Lodging Trust (REIT),NYSE,$776.55M,Consumer Services,Real Estate Investment Trusts,CLDT
61128c49fc13ae5a9d000344,Concurrent Computer Corporation,NASDAQ,$68.78M,Technology,Computer Manufacturing,CCUR
61128c49fc13ae5a9d000345,"The Trade Desk, Inc.",NASDAQ,$1.99B,Technology,"Computer Software: Programming, Data Processing",TTD
61128c49fc13ae5a9d000346,Abeona Therapeutics Inc.,NASDAQ,n/a,Health Care,Major Pharmaceuticals,ABEOW
61128c49fc13ae5a9d000347,Crawford & Company,NYSE,n/a,n/a,n/a,CRD.B
61128c49fc13ae5a9d000348,Global X FinTech ETF,NASDAQ,n/a,n/a,n/a,FINX
61128c49fc13ae5a9d000349,United Microelectronics Corporation,NYSE,$4.95B,Technology,Semiconductors,UMC
61128c49fc13ae5a9d00034a,Cardiome Pharma Corporation,NASDAQ,$125.47M,Health Care,Major Pharmaceuticals,CRME
61128c49fc13ae5a9d00034b,"Fulgent Genetics, Inc.",NASDAQ,$92.71M,Health Care,Medical Specialities,FLGT
61128c49fc13ae5a9d00034c,"O'Reilly Automotive, Inc.",NASDAQ,$21.06B,Consumer Services,Other Specialty Stores,ORLY
61128c49fc13ae5a9d00034d,Materialise NV,NASDAQ,$568.38M,Technology,Computer Software: Prepackaged Software,MTLS
61128c49fc13ae5a9d00034e,Crane Company,NYSE,$4.72B,Capital Goods,Metal Fabrications,CR
61128c49fc13ae5a9d00034f,Las Vegas Sands Corp.,NYSE,$51.49B,Consumer Services,Hotels/Resorts,LVS
61128c49fc13ae5a9d000350,"Monster Digital, Inc.",NASDAQ,n/a,Technology,Electronic Components,MSDIW
61128c49fc13ae5a9d000351,"GAMCO Natural Resources, Gold & Income Tust ",NYSE,$140.84M,n/a,n/a,GNT
61128c49fc13ae5a9d000352,"Oppenheimer Holdings, Inc.",NYSE,$219.09M,Finance,Investment Bankers/Brokers/Service,OPY
61128c49fc13ae5a9d000353,Kamada Ltd.,NASDAQ,$267.89M,Health Care,Major Pharmaceuticals,KMDA
61128c49fc13ae5a9d000354,"Resources Connection, Inc.",NASDAQ,$400.32M,Miscellaneous,Business Services,RECN
61128c49fc13ae5a9d000355,Eaton Vance Municipal Income 2028 Term Trust,NYSE,$222.28M,n/a,n/a,ETX           
61128c49fc13ae5a9d000356,TPG Pace Energy Holdings Corp.,NYSE,n/a,n/a,n/a,TPGE.U
61128c49fc13ae5a9d000357,"Aimmune Therapeutics, Inc.",NASDAQ,$829.14M,Health Care,Major Pharmaceuticals,AIMT
61128c49fc13ae5a9d000358,Apollo Commercial Real Estate Finance,NYSE,n/a,n/a,n/a,ARI^A
61128c49fc13ae5a9d000359,Blackrock Global,NYSE,$927.6M,n/a,n/a,BOE
61128c49fc13ae5a9d00035a,Cerner Corporation,NASDAQ,$21.82B,Technology,EDP Services,CERN
61128c49fc13ae5a9d00035b,Triple-S Management Corporation,NYSE,$403.79M,Finance,Accident &Health Insurance,GTS
61128c49fc13ae5a9d00035c,Moody's Corporation,NYSE,$23.39B,Finance,Finance: Consumer Services,MCO
61128c49fc13ae5a9d00035d,Eaton vance Floating-Rate Income Plus Fund,NYSE,$129.69M,n/a,n/a,EFF
61128c49fc13ae5a9d00035e,"Full House Resorts, Inc.",NASDAQ,$53.96M,Consumer Services,Hotels/Resorts,FLL
61128c49fc13ae5a9d00035f,Humana Inc.,NYSE,$33.84B,Health Care,Medical Specialities,HUM
61128c49fc13ae5a9d000360,Playa Hotels & Resorts N.V.,NASDAQ,$1.1B,Consumer Services,Hotels/Resorts,PLYA
61128c49fc13ae5a9d000361,"RSP Permian, Inc.",NYSE,$4.84B,Energy,Oil & Gas Production,RSPP
61128c49fc13ae5a9d000362,Lindblad Expeditions Holdings Inc. ,NASDAQ,$434.29M,Consumer Services,Transportation Services,LIND
61128c49fc13ae5a9d000363,El Paso Electric Company,NYSE,$2.17B,Public Utilities,Electric Utilities: Central,EE
61128c49fc13ae5a9d000364,iStar Financial Inc.,NYSE,n/a,n/a,n/a,STAR^I
61128c49fc13ae5a9d000365,"Banco Santander, S.A.",NYSE,n/a,n/a,n/a,SAN^I
61128c49fc13ae5a9d000366,Avista Corporation,NYSE,$2.86B,Public Utilities,Power Generation,AVA
61128c49fc13ae5a9d000367,WisdomTree U.S. Quality Dividend Growth Fund,NASDAQ,$1.45B,n/a,n/a,DGRW
61128c49fc13ae5a9d000368,"Pinnacle Entertainment, Inc.",NASDAQ,$1.16B,Consumer Services,Hotels/Resorts,PNK
61128c49fc13ae5a9d000369,Whitestone REIT,NYSE,$464.66M,Consumer Services,Real Estate Investment Trusts,WSR
61128c49fc13ae5a9d00036a,"Fuel Tech, Inc.",NASDAQ,$21.8M,Capital Goods,Pollution Control Equipment,FTEK
61128c49fc13ae5a9d00036b,Kemper Corporation,NYSE,n/a,Finance,Property-Casualty Insurers,KMPA
61128c49fc13ae5a9d00036c,Advantage Oil & Gas Ltd,NYSE,$1.15B,Energy,Oil & Gas Production,AAV
61128c49fc13ae5a9d00036d,"Barnes Group, Inc.",NYSE,$3.16B,Capital Goods,Metal Fabrications,B
61128c49fc13ae5a9d00036e,"DWS High Income Opportunities Fund, Inc.",NYSE,$226.66M,n/a,n/a,DHG
61128c49fc13ae5a9d00036f,First Trust Senior Floating Rate Income Fund II,NYSE,$359.34M,n/a,n/a,FCT
61128c49fc13ae5a9d000370,First Trust Small Cap Value AlphaDEX Fund,NASDAQ,$64.41M,n/a,n/a,FYT
61128c49fc13ae5a9d000371,"Bemis Company, Inc.",NYSE,$4.19B,Consumer Durables,Containers/Packaging,BMS
61128c49fc13ae5a9d000372,Vanguard Long-Term Corporate Bond ETF,NASDAQ,$1.91B,n/a,n/a,VCLT
61128c49fc13ae5a9d000373,"Alteryx, Inc.",NYSE,$1.09B,Technology,Computer Software: Prepackaged Software,AYX
61128c49fc13ae5a9d000374,Pacific Mercantile Bancorp,NASDAQ,$198.16M,Finance,Major Banks,PMBC
61128c49fc13ae5a9d000375,"Celestica, Inc.",NYSE,$1.69B,Technology,Electrical Products,CLS
61128c49fc13ae5a9d000376,"Clovis Oncology, Inc.",NASDAQ,$2.69B,Health Care,Major Pharmaceuticals,CLVS
61128c49fc13ae5a9d000377,"Adams Natural Resources Fund, Inc.",NYSE,$538.84M,n/a,n/a,PEO
61128c49fc13ae5a9d000378,Playa Hotels & Resorts N.V.,NASDAQ,$1.1B,Consumer Services,Hotels/Resorts,PLYA
61128c49fc13ae5a9d000379,DURECT Corporation,NASDAQ,$185.98M,Health Care,Major Pharmaceuticals,DRRX
61128c49fc13ae5a9d00037a,Teekay Tankers Ltd.,NYSE,$311.8M,Consumer Services,Marine Transportation,TNK
61128c49fc13ae5a9d00037b,"Engility Holdings, Inc.",NYSE,$1.05B,Consumer Services,Military/Government/Technical,EGL
61128c49fc13ae5a9d00037c,"Shutterstock, Inc.",NYSE,$1.51B,Technology,EDP Services,SSTK
61128c49fc13ae5a9d00037d,iShares MSCI Qatar Capped ETF,NASDAQ,$38.96M,n/a,n/a,QAT
61128c49fc13ae5a9d00037e,"Agile Therapeutics, Inc.",NASDAQ,$105.72M,Health Care,Major Pharmaceuticals,AGRX
61128c49fc13ae5a9d00037f,"GTY Technology Holdings, Inc.",NASDAQ,$707.25M,Finance,Business Services,GTYH
61128c49fc13ae5a9d000380,PartnerRe Ltd.,NYSE,n/a,n/a,n/a,PRE^H
61128c49fc13ae5a9d000381,Allergan plc.,NYSE,n/a,n/a,n/a,AGN^A
61128c49fc13ae5a9d000382,"Schnitzer Steel Industries, Inc.",NASDAQ,$520.56M,Consumer Durables,Industrial Specialties,SCHN
61128c49fc13ae5a9d000383,First Trust High Income Long Short Fund,NYSE,$607.04M,n/a,n/a,FSD
61128c49fc13ae5a9d000384,Videocon d2h Limited,NASDAQ,$1.05B,Consumer Services,Television Services,VDTH
61128c49fc13ae5a9d000385,iShares Fallen Angels USD Bond ETF,NASDAQ,$10.9M,n/a,n/a,FALN
61128c49fc13ae5a9d000386,"ServiceSource International, Inc.",NASDAQ,$317.23M,Miscellaneous,Business Services,SREV
61128c49fc13ae5a9d000387,"Yatra Online, Inc.",NASDAQ,$398.74M,Consumer Services,Transportation Services,YTRA
61128c49fc13ae5a9d000388,"Parkway, Inc.",NYSE,$1.02B,n/a,n/a,PKY
61128c49fc13ae5a9d000389,"Southside Bancshares, Inc.",NASDAQ,$1.02B,Finance,Major Banks,SBSI
61128c49fc13ae5a9d00038a,"BofI Holding, Inc.",NASDAQ,$1.47B,Finance,Savings Institutions,BOFI
61128c49fc13ae5a9d00038b,Oak Valley Bancorp (CA),NASDAQ,$112.21M,Finance,Major Banks,OVLY
61128c49fc13ae5a9d00038c,"Celadon Group, Inc.",NYSE,$86.31M,Transportation,Trucking Freight/Courier Services,CGI
61128c49fc13ae5a9d00038d,"DSP Group, Inc.",NASDAQ,$258.27M,Technology,Semiconductors,DSPG
61128c49fc13ae5a9d00038e,"ServiceSource International, Inc.",NASDAQ,$317.23M,Miscellaneous,Business Services,SREV
61128c49fc13ae5a9d00038f,"Cohen & Steers Select Preferred and Income Fund, Inc.",NYSE,$339.02M,n/a,n/a,PSF
61128c49fc13ae5a9d000390,"Aevi Genomic Medicine, Inc.",NASDAQ,$46.76M,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),GNMX
61128c49fc13ae5a9d000391,ProShares UltraPro Short QQQ,NASDAQ,$524.17M,n/a,n/a,SQQQ
61128c49fc13ae5a9d000392,"ServiceMaster Global Holdings, Inc.",NYSE,$5.33B,Consumer Services,Other Consumer Services,SERV
61128c49fc13ae5a9d000393,"Hemisphere Media Group, Inc.",NASDAQ,$484.37M,Consumer Services,Television Services,HMTV
61128c49fc13ae5a9d000394,"Concert Pharmaceuticals, Inc.",NASDAQ,$299.64M,Health Care,Major Pharmaceuticals,CNCE
61128c49fc13ae5a9d000395,QAD Inc.,NASDAQ,$498.57M,Technology,Computer Software: Prepackaged Software,QADB
61128c49fc13ae5a9d000396,Modern Media Acquisition Corp.,NASDAQ,n/a,Finance,Business Services,MMDMR
61128c49fc13ae5a9d000397,"Bancorp 34, Inc.",NASDAQ,$47.36M,Finance,Savings Institutions,BCTF
61128c49fc13ae5a9d000398,Blackrock Floating Rate Income Strategies Fund Inc,NYSE,$526.1M,n/a,n/a,FRA
61128c49fc13ae5a9d000399,"Clearfield, Inc.",NASDAQ,$192.38M,Public Utilities,Telecommunications Equipment,CLFD
61128c49fc13ae5a9d00039a,"GTY Technology Holdings, Inc.",NASDAQ,$707.25M,Finance,Business Services,GTYH
61128c49fc13ae5a9d00039b,"Aquinox Pharmaceuticals, Inc.",NASDAQ,$313.17M,Health Care,Major Pharmaceuticals,AQXP
61128c49fc13ae5a9d00039c,"Medical Transcription Billing, Corp.",NASDAQ,$19.07M,Technology,Computer Software: Prepackaged Software,MTBC
61128c49fc13ae5a9d00039d,"Roka Bioscience, Inc.",NASDAQ,$13.52M,Capital Goods,Biotechnology: Laboratory Analytical Instruments,ROKA
61128c49fc13ae5a9d00039e,"Core-Mark Holding Company, Inc.",NASDAQ,$1.59B,Consumer Non-Durables,Food Distributors,CORE
61128c49fc13ae5a9d00039f,SM Energy Company,NYSE,$1.74B,Energy,Oil & Gas Production,SM
61128c49fc13ae5a9d0003a0,FNB Bancorp,NASDAQ,$200.83M,Finance,Major Banks,FNBG
61128c49fc13ae5a9d0003a1,"One Liberty Properties, Inc.",NYSE,$446.72M,Consumer Services,Real Estate Investment Trusts,OLP
61128c49fc13ae5a9d0003a2,Virtus Global Dividend & Income Fund Inc.,NYSE,$320.21M,n/a,n/a,ZTR
61128c49fc13ae5a9d0003a3,"Eldorado Resorts, Inc.",NASDAQ,$1.53B,Consumer Services,Hotels/Resorts,ERI
61128c49fc13ae5a9d0003a4,"Triumph Bancorp, Inc.",NASDAQ,$428.18M,Finance,Major Banks,TBK
61128c49fc13ae5a9d0003a5,"Sun Bancorp, Inc.",NASDAQ,$483.16M,Finance,Commercial Banks,SNBC
61128c49fc13ae5a9d0003a6,Internap Corporation,NASDAQ,$273.47M,Technology,"Computer Software: Programming, Data Processing",INAP
61128c49fc13ae5a9d0003a7,Eaton Vance NextShares Trust,NASDAQ,n/a,n/a,n/a,EVSTC
61128c49fc13ae5a9d0003a8,VelocityShares VIX Medium-Term ETN,NASDAQ,$1.14M,Finance,Investment Bankers/Brokers/Service,VIIZ
61128c49fc13ae5a9d0003a9,Scotts Miracle-Gro Company (The),NYSE,$5.23B,Basic Industries,Agricultural Chemicals,SMG
61128c49fc13ae5a9d0003aa,PAVmed Inc.,NASDAQ,$63.59M,Health Care,Medical/Dental Instruments,PAVM
61128c49fc13ae5a9d0003ab,"Autoliv, Inc.",NYSE,$9.71B,Capital Goods,Auto Parts:O.E.M.,ALV
61128c49fc13ae5a9d0003ac,"Himax Technologies, Inc.",NASDAQ,$1.4B,Technology,Semiconductors,HIMX
61128c49fc13ae5a9d0003ad,Addus HomeCare Corporation,NASDAQ,$424.11M,Health Care,Medical/Nursing Services,ADUS
61128c49fc13ae5a9d0003ae,PowerShares S&P SmallCap Energy Portfolio,NASDAQ,$34.07M,n/a,n/a,PSCE
61128c49fc13ae5a9d0003af,The AES Corporation,NYSE,$7.87B,Basic Industries,Electric Utilities: Central,AES
61128c49fc13ae5a9d0003b0,Scorpio Bulkers Inc.,NYSE,n/a,Transportation,Marine Transportation,SLTB
61128c49fc13ae5a9d0003b1,Unisys Corporation,NYSE,$625.05M,Technology,EDP Services,UIS
61128c49fc13ae5a9d0003b2,Costamare Inc.,NYSE,n/a,n/a,n/a,CMRE^C
61128c49fc13ae5a9d0003b3,"Tortoise MLP Fund, Inc.",NYSE,$854.52M,n/a,n/a,NTG
61128c49fc13ae5a9d0003b4,"Retail Properties of America, Inc.",NYSE,n/a,n/a,n/a,RPAI^A
61128c49fc13ae5a9d0003b5,"Digiliti Money Group, Inc.",NASDAQ,$31.11M,Technology,Telecommunications Equipment,DGLT
61128c49fc13ae5a9d0003b6,ENDRA Life Sciences Inc.,NASDAQ,n/a,n/a,n/a,NDRA
61128c49fc13ae5a9d0003b7,First Community Corporation,NASDAQ,$146.67M,Finance,Major Banks,FCCO
61128c49fc13ae5a9d0003b8,"DXP Enterprises, Inc.",NASDAQ,$630.7M,Capital Goods,Industrial Machinery/Components,DXPE
61128c49fc13ae5a9d0003b9,"Interlink Electronics, Inc.",NASDAQ,$60.66M,Technology,Computer peripheral equipment,LINK
61128c49fc13ae5a9d0003ba,Lions Gate Entertainment Corporation,NYSE,n/a,n/a,n/a,LGF.B
61128c49fc13ae5a9d0003bb,Novelion Therapeutics Inc. ,NASDAQ,$171.11M,Health Care,Major Pharmaceuticals,NVLN
61128c49fc13ae5a9d0003bc,"Lombard Medical, Inc.",NASDAQ,$13.04M,Health Care,Medical/Dental Instruments,EVAR
61128c49fc13ae5a9d0003bd,Cincinnati Bell Inc,NYSE,n/a,n/a,n/a,CBB^B
61128c49fc13ae5a9d0003be,Sotherly Hotels Inc.,NASDAQ,$91.07M,Consumer Services,Real Estate Investment Trusts,SOHO
61128c49fc13ae5a9d0003bf,United Community Bancorp,NASDAQ,$79.88M,Finance,Savings Institutions,UCBA
61128c49fc13ae5a9d0003c0,IBERIABANK Corporation,NASDAQ,n/a,Finance,Major Banks,IBKCP
61128c49fc13ae5a9d0003c1,Kohl's Corporation,NYSE,$6.37B,Consumer Services,Department/Specialty Retail Stores,KSS
61128c49fc13ae5a9d0003c2,McGrath RentCorp,NASDAQ,$818.25M,Technology,Diversified Commercial Services,MGRC
61128c49fc13ae5a9d0003c3,Ashford Hospitality Trust Inc,NYSE,n/a,n/a,n/a,AHT^D
61128c49fc13ae5a9d0003c4,Wells Fargo & Company,NYSE,$269.31B,Finance,Major Banks,WFC
61128c49fc13ae5a9d0003c5,KLA-Tencor Corporation,NASDAQ,$15.32B,Capital Goods,Electronic Components,KLAC
61128c49fc13ae5a9d0003c6,State Street Corporation,NYSE,$33.2B,Finance,Major Banks,STT
61128c49fc13ae5a9d0003c7,"Reinsurance Group of America, Incorporated",NYSE,n/a,Finance,Life Insurance,RZB
61128c49fc13ae5a9d0003c8,"First Business Financial Services, Inc.",NASDAQ,$208.63M,Finance,Major Banks,FBIZ
61128c49fc13ae5a9d0003c9,"Square, Inc.",NYSE,$8.81B,Technology,Computer Software: Prepackaged Software,SQ
61128c49fc13ae5a9d0003ca,MFC Bancorp Ltd.,NYSE,$101.56M,Finance,Commercial Banks,MFCB
61128c49fc13ae5a9d0003cb,"Best Buy Co., Inc.",NYSE,$16.97B,Consumer Services,Consumer Electronics/Video Chains,BBY
61128c49fc13ae5a9d0003cc,First Trust Small Cap Growth AlphaDEX Fund,NASDAQ,$104.39M,n/a,n/a,FYC
61128c49fc13ae5a9d0003cd,NICE Ltd,NASDAQ,$4.69B,Technology,Computer Manufacturing,NICE
61128c49fc13ae5a9d0003ce,"Cellectar Biosciences, Inc.",NASDAQ,n/a,Health Care,Major Pharmaceuticals,CLRBW
61128c49fc13ae5a9d0003cf,magicJack VocalTec Ltd,NASDAQ,$111.49M,Public Utilities,Telecommunications Equipment,CALL
61128c49fc13ae5a9d0003d0,Vanguard Short-Term Corporate Bond ETF,NASDAQ,$19.14B,n/a,n/a,VCSH
61128c49fc13ae5a9d0003d1,"Entergy Mississippi, Inc.",NYSE,n/a,Public Utilities,Electric Utilities: Central,EMP
61128c49fc13ae5a9d0003d2,Medley LLC,NYSE,n/a,Finance,Investment Managers,MDLQ
61128c49fc13ae5a9d0003d3,iShares MSCI Emerging Markets Asia Index Fund,NASDAQ,$356.59M,n/a,n/a,EEMA
61128c49fc13ae5a9d0003d4,"Jack Henry & Associates, Inc.",NASDAQ,$8.14B,Technology,EDP Services,JKHY
61128c49fc13ae5a9d0003d5,"Maui Land & Pineapple Company, Inc.",NYSE,$386.9M,Finance,Real Estate,MLP
61128c49fc13ae5a9d0003d6,Omnicom Group Inc.,NYSE,$19.39B,Technology,Advertising,OMC
61128c49fc13ae5a9d0003d7,"MVC Capital, Inc.",NYSE,$219.02M,n/a,n/a,MVC
61128c49fc13ae5a9d0003d8,"Proteon Therapeutics, Inc.",NASDAQ,$20.13M,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),PRTO
61128c49fc13ae5a9d0003d9,Cincinnati Bell Inc,NYSE,n/a,n/a,n/a,CBB^B
61128c49fc13ae5a9d0003da,"Echo Global Logistics, Inc.",NASDAQ,$594.58M,Transportation,Oil Refining/Marketing,ECHO
61128c49fc13ae5a9d0003db,Aptevo Therapeutics Inc.,NASDAQ,$43.25M,Health Care,Major Pharmaceuticals,APVO
61128c49fc13ae5a9d0003dc,Federal Agricultural Mortgage Corporation,NYSE,n/a,n/a,n/a,AGM^B
61128c49fc13ae5a9d0003dd,EVINE Live Inc.,NASDAQ,$67.58M,Consumer Services,Catalog/Specialty Distribution,EVLV
61128c49fc13ae5a9d0003de,"CDK Global, Inc.",NASDAQ,$8.96B,Miscellaneous,Business Services,CDK
61128c49fc13ae5a9d0003df,"Sykes Enterprises, Incorporated",NASDAQ,$1.43B,Technology,EDP Services,SYKE
61128c49fc13ae5a9d0003e0,VTTI Energy Partners LP,NYSE,$893.84M,Energy,Oil Refining/Marketing,VTTI
61128c49fc13ae5a9d0003e1,"Torchlight Energy Resources, Inc.",NASDAQ,$93.58M,Energy,Oil & Gas Production,TRCH
61128c49fc13ae5a9d0003e2,Alpine Global Dynamic Dividend Fund,NYSE,$128.88M,n/a,n/a,AGD
61128c49fc13ae5a9d0003e3,Gencor Industries Inc.,NASDAQ,$234.63M,Capital Goods,Construction/Ag Equipment/Trucks,GENC
61128c49fc13ae5a9d0003e4,Saban Capital Acquisition Corp.,NASDAQ,n/a,n/a,n/a,SCACU
61128c49fc13ae5a9d0003e5,Security National Financial Corporation,NASDAQ,$101.28M,Finance,Finance: Consumer Services,SNFCA
61128c49fc13ae5a9d0003e6,"Covenant Transportation Group, Inc.",NASDAQ,$342.25M,Transportation,Trucking Freight/Courier Services,CVTI
61128c49fc13ae5a9d0003e7,Avadel Pharmaceuticals plc,NASDAQ,$439.45M,Health Care,Major Pharmaceuticals,AVDL
61128c49fc13ae5a9d0003e8,Blackrock Muni New York Intermediate Duration Fund Inc,NYSE,$58.47M,n/a,n/a,MNE
61128c49fc13ae5a9d0003e9,VEREIT Inc.,NYSE,n/a,n/a,n/a,VER^F
61128c49fc13ae5a9d0003ea,Univest Corporation of Pennsylvania,NASDAQ,$793.18M,Finance,Major Banks,UVSP
